"No.","Time","Source","Destination","Protocol","Length","Info"
"1586","4.527229","172.16.0.8","64.13.134.52","TCP","58","36051  >  40193 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1587","4.527295","172.16.0.8","64.13.134.52","TCP","58","36051  >  16012 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1588","4.529094","172.16.0.8","64.13.134.52","TCP","58","36051  >  54045 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1589","4.571613","172.16.0.8","64.13.134.52","TCP","58","36051  >  8443 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1590","4.571689","172.16.0.8","64.13.134.52","TCP","58","36051  >  3986 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1591","4.571755","172.16.0.8","64.13.134.52","TCP","58","36051  >  1113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1592","4.571833","172.16.0.8","64.13.134.52","TCP","58","36050  >  1107 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1593","4.571897","172.16.0.8","64.13.134.52","TCP","58","36050  >  636 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1594","4.571962","172.16.0.8","64.13.134.52","TCP","58","36050  >  5054 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1595","4.572033","172.16.0.8","64.13.134.52","TCP","58","36050  >  1334 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1596","4.572097","172.16.0.8","64.13.134.52","TCP","58","36050  >  1023 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1597","4.572161","172.16.0.8","64.13.134.52","TCP","58","36050  >  903 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1598","4.572226","172.16.0.8","64.13.134.52","TCP","58","36050  >  100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1599","4.572289","172.16.0.8","64.13.134.52","TCP","58","36050  >  3703 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1600","4.572356","172.16.0.8","64.13.134.52","TCP","58","36050  >  1028 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1601","4.572421","172.16.0.8","64.13.134.52","TCP","58","36050  >  900 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1602","4.572486","172.16.0.8","64.13.134.52","TCP","58","36050  >  873 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1603","4.572550","172.16.0.8","64.13.134.52","TCP","58","36050  >  119 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1604","4.572614","172.16.0.8","64.13.134.52","TCP","58","36050  >  26214 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1605","4.572683","172.16.0.8","64.13.134.52","TCP","58","36050  >  20828 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1606","4.575469","172.16.0.8","64.13.134.52","TCP","58","36051  >  32784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1607","4.575526","172.16.0.8","64.13.134.52","TCP","58","36051  >  2875 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1608","4.575578","172.16.0.8","64.13.134.52","TCP","58","36051  >  1130 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1609","4.575631","172.16.0.8","64.13.134.52","TCP","58","36051  >  49400 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1610","4.575684","172.16.0.8","64.13.134.52","TCP","58","36051  >  9100 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1611","4.575736","172.16.0.8","64.13.134.52","TCP","58","36051  >  5950 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1612","4.575810","172.16.0.8","64.13.134.52","TCP","58","36051  >  21571 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1613","4.575879","172.16.0.8","64.13.134.52","TCP","58","36051  >  1054 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1614","4.591612","172.16.0.8","64.13.134.52","TCP","58","36051  >  1022 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1615","4.591692","172.16.0.8","64.13.134.52","TCP","58","36051  >  1556 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1616","4.624171","172.16.0.8","64.13.134.52","TCP","58","36051  >  1935 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1617","4.624242","172.16.0.8","64.13.134.52","TCP","58","36051  >  1034 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1618","4.624308","172.16.0.8","64.13.134.52","TCP","58","36051  >  2043 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1619","4.624373","172.16.0.8","64.13.134.52","TCP","58","36051  >  8290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1620","4.624437","172.16.0.8","64.13.134.52","TCP","58","36051  >  2323 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1621","4.624501","172.16.0.8","64.13.134.52","TCP","58","36051  >  5009 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1622","4.624573","172.16.0.8","64.13.134.52","TCP","58","36051  >  6692 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1623","4.624638","172.16.0.8","64.13.134.52","TCP","58","36051  >  10215 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1624","4.624703","172.16.0.8","64.13.134.52","TCP","58","36051  >  7627 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1625","4.624767","172.16.0.8","64.13.134.52","TCP","58","36051  >  1039 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1626","4.624831","172.16.0.8","64.13.134.52","TCP","58","36051  >  616 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1627","4.624900","172.16.0.8","64.13.134.52","TCP","58","36051  >  10025 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1628","4.624965","172.16.0.8","64.13.134.52","TCP","58","36051  >  3371 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1629","4.625029","172.16.0.8","64.13.134.52","TCP","58","36051  >  55055 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1630","4.625094","172.16.0.8","64.13.134.52","TCP","58","36051  >  1102 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1631","4.625170","172.16.0.8","64.13.134.52","TCP","58","36050  >  5550 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1632","4.625250","172.16.0.8","64.13.134.52","TCP","58","36050  >  2638 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1633","4.625320","172.16.0.8","64.13.134.52","TCP","58","36050  >  515 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1634","4.627845","172.16.0.8","64.13.134.52","TCP","58","36050  >  555 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1635","4.627906","172.16.0.8","64.13.134.52","TCP","58","36050  >  880 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1636","4.627970","172.16.0.8","64.13.134.52","TCP","58","36050  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1637","4.628034","172.16.0.8","64.13.134.52","TCP","58","36050  >  49159 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1638","4.628098","172.16.0.8","64.13.134.52","TCP","58","36050  >  8254 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1639","4.628163","172.16.0.8","64.13.134.52","TCP","58","36050  >  1090 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1640","4.628228","172.16.0.8","64.13.134.52","TCP","58","36050  >  3324 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1641","4.628297","172.16.0.8","64.13.134.52","TCP","58","36050  >  2000 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1642","4.628361","172.16.0.8","64.13.134.52","TCP","58","36050  >  50003 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1643","4.628425","172.16.0.8","64.13.134.52","TCP","58","36050  >  9535 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1644","4.628489","172.16.0.8","64.13.134.52","TCP","58","36050  >  161 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1645","4.628553","172.16.0.8","64.13.134.52","TCP","58","36050  >  9000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1646","4.628619","172.16.0.8","64.13.134.52","TCP","58","36050  >  2105 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1647","4.628683","172.16.0.8","64.13.134.52","TCP","58","36050  >  1213 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1648","4.628747","172.16.0.8","64.13.134.52","TCP","58","36050  >  18988 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1649","4.628811","172.16.0.8","64.13.134.52","TCP","58","36050  >  668 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1650","4.628875","172.16.0.8","64.13.134.52","TCP","58","36050  >  33 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1651","4.628935","172.16.0.8","64.13.134.52","TCP","58","36050  >  5859 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1652","4.629000","172.16.0.8","64.13.134.52","TCP","58","36050  >  32777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1653","4.629065","172.16.0.8","64.13.134.52","TCP","58","36050  >  56738 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1654","4.629129","172.16.0.8","64.13.134.52","TCP","58","36050  >  9099 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1655","4.629193","172.16.0.8","64.13.134.52","TCP","58","36050  >  4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1656","4.629257","172.16.0.8","64.13.134.52","TCP","58","36050  >  1094 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1657","4.629324","172.16.0.8","64.13.134.52","TCP","58","36050  >  2068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1658","4.629388","172.16.0.8","64.13.134.52","TCP","58","36050  >  8083 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1659","4.629453","172.16.0.8","64.13.134.52","TCP","58","36050  >  777 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1660","4.629517","172.16.0.8","64.13.134.52","TCP","58","36050  >  1074 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1661","4.629581","172.16.0.8","64.13.134.52","TCP","58","36050  >  13722 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1662","4.629652","172.16.0.8","64.13.134.52","TCP","58","36050  >  3920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1663","4.629716","172.16.0.8","64.13.134.52","TCP","58","36050  >  5904 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1664","4.631602","172.16.0.8","64.13.134.52","TCP","58","36050  >  787 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1665","4.674116","172.16.0.8","64.13.134.52","TCP","58","36051  >  20828 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1666","4.674191","172.16.0.8","64.13.134.52","TCP","58","36051  >  26214 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1667","4.674244","172.16.0.8","64.13.134.52","TCP","58","36051  >  119 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1668","4.674296","172.16.0.8","64.13.134.52","TCP","58","36051  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1669","4.674348","172.16.0.8","64.13.134.52","TCP","58","36051  >  900 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1670","4.674408","172.16.0.8","64.13.134.52","TCP","58","36051  >  1028 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1671","4.674462","172.16.0.8","64.13.134.52","TCP","58","36051  >  3703 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1672","4.674513","172.16.0.8","64.13.134.52","TCP","58","36051  >  100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1673","4.674577","172.16.0.8","64.13.134.52","TCP","58","36051  >  903 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1674","4.674641","172.16.0.8","64.13.134.52","TCP","58","36051  >  1023 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1675","4.674706","172.16.0.8","64.13.134.52","TCP","58","36051  >  1334 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1676","4.674770","172.16.0.8","64.13.134.52","TCP","58","36051  >  5054 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1677","4.674834","172.16.0.8","64.13.134.52","TCP","58","36051  >  636 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1678","4.674903","172.16.0.8","64.13.134.52","TCP","58","36051  >  1107 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1679","4.674982","172.16.0.8","64.13.134.52","TCP","58","36050  >  8383 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1680","4.675046","172.16.0.8","64.13.134.52","TCP","58","36050  >  544 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1681","4.675110","172.16.0.8","64.13.134.52","TCP","58","36050  >  9111 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1682","4.676597","172.16.0.8","64.13.134.52","TCP","58","36050  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1683","4.676657","172.16.0.8","64.13.134.52","TCP","58","36050  >  3211 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1684","4.676721","172.16.0.8","64.13.134.52","TCP","58","36050  >  20221 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1685","4.676785","172.16.0.8","64.13.134.52","TCP","58","36050  >  6667 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1686","4.676850","172.16.0.8","64.13.134.52","TCP","58","36050  >  7103 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1687","4.676914","172.16.0.8","64.13.134.52","TCP","58","36050  >  2010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1688","4.676979","172.16.0.8","64.13.134.52","TCP","58","36050  >  30951 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1689","4.677046","172.16.0.8","64.13.134.52","TCP","58","36050  >  1089 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1690","4.694124","172.16.0.8","64.13.134.52","TCP","58","36050  >  2910 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1691","4.694196","172.16.0.8","64.13.134.52","TCP","58","36050  >  5357 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1692","4.726606","172.16.0.8","64.13.134.52","TCP","58","36051  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1693","4.726674","172.16.0.8","64.13.134.52","TCP","58","36051  >  2638 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1694","4.726727","172.16.0.8","64.13.134.52","TCP","58","36051  >  5550 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1695","4.726787","172.16.0.8","64.13.134.52","TCP","58","36050  >  6901 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1696","4.726838","172.16.0.8","64.13.134.52","TCP","58","36050  >  25735 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1697","4.726890","172.16.0.8","64.13.134.52","TCP","58","36050  >  6969 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1698","4.726942","172.16.0.8","64.13.134.52","TCP","58","36050  >  3003 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1699","4.726993","172.16.0.8","64.13.134.52","TCP","58","36050  >  3011 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1700","4.727045","172.16.0.8","64.13.134.52","TCP","58","36050  >  50002 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1701","4.727096","172.16.0.8","64.13.134.52","TCP","58","36050  >  9998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1702","4.727148","172.16.0.8","64.13.134.52","TCP","58","36050  >  3998 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1703","4.727200","172.16.0.8","64.13.134.52","TCP","58","36050  >  2006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1704","4.727252","172.16.0.8","64.13.134.52","TCP","58","36050  >  1080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1705","4.727303","172.16.0.8","64.13.134.52","TCP","58","36050  >  6006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1706","4.727356","172.16.0.8","64.13.134.52","TCP","58","36050  >  3005 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1707","4.727407","172.16.0.8","64.13.134.52","TCP","58","36050  >  5633 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1708","4.727458","172.16.0.8","64.13.134.52","TCP","58","36050  >  7402 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1709","4.727509","172.16.0.8","64.13.134.52","TCP","58","36050  >  4321 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1710","4.729034","172.16.0.8","64.13.134.52","TCP","58","36051  >  5859 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1711","4.729088","172.16.0.8","64.13.134.52","TCP","58","36051  >  33 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1712","4.729140","172.16.0.8","64.13.134.52","TCP","58","36051  >  668 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1713","4.729192","172.16.0.8","64.13.134.52","TCP","58","36051  >  18988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1714","4.729244","172.16.0.8","64.13.134.52","TCP","58","36051  >  1213 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1715","4.729296","172.16.0.8","64.13.134.52","TCP","58","36051  >  2105 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1716","4.729348","172.16.0.8","64.13.134.52","TCP","58","36051  >  9000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1717","4.729400","172.16.0.8","64.13.134.52","TCP","58","36051  >  161 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1718","4.729452","172.16.0.8","64.13.134.52","TCP","58","36051  >  9535 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1719","4.729503","172.16.0.8","64.13.134.52","TCP","58","36051  >  50003 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1720","4.729556","172.16.0.8","64.13.134.52","TCP","58","36051  >  2000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1721","4.729607","172.16.0.8","64.13.134.52","TCP","58","36051  >  3324 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1722","4.729659","172.16.0.8","64.13.134.52","TCP","58","36051  >  1090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1723","4.729711","172.16.0.8","64.13.134.52","TCP","58","36051  >  8254 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1724","4.729764","172.16.0.8","64.13.134.52","TCP","58","36051  >  49159 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1725","4.729815","172.16.0.8","64.13.134.52","TCP","58","36051  >  1755 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1726","4.729867","172.16.0.8","64.13.134.52","TCP","58","36051  >  880 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1727","4.729918","172.16.0.8","64.13.134.52","TCP","58","36051  >  555 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1728","4.731561","172.16.0.8","64.13.134.52","TCP","58","36051  >  5904 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1729","4.731618","172.16.0.8","64.13.134.52","TCP","58","36051  >  3920 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1730","4.731670","172.16.0.8","64.13.134.52","TCP","58","36051  >  13722 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1731","4.731722","172.16.0.8","64.13.134.52","TCP","58","36051  >  1074 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1732","4.731773","172.16.0.8","64.13.134.52","TCP","58","36051  >  777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1733","4.731826","172.16.0.8","64.13.134.52","TCP","58","36051  >  8083 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1734","4.731878","172.16.0.8","64.13.134.52","TCP","58","36051  >  2068 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1735","4.731930","172.16.0.8","64.13.134.52","TCP","58","36051  >  1094 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1736","4.731982","172.16.0.8","64.13.134.52","TCP","58","36051  >  4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1737","4.732034","172.16.0.8","64.13.134.52","TCP","58","36051  >  9099 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1738","4.732086","172.16.0.8","64.13.134.52","TCP","58","36051  >  56738 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1739","4.732138","172.16.0.8","64.13.134.52","TCP","58","36051  >  32777 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1740","4.734036","172.16.0.8","64.13.134.52","TCP","58","36051  >  787 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1741","4.776652","172.16.0.8","64.13.134.52","TCP","58","36051  >  9111 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1742","4.776744","172.16.0.8","64.13.134.52","TCP","58","36051  >  544 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1743","4.776815","172.16.0.8","64.13.134.52","TCP","58","36051  >  8383 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1744","4.776899","172.16.0.8","64.13.134.52","TCP","58","36050  >  50000 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1745","4.776964","172.16.0.8","64.13.134.52","TCP","58","36050  >  6129 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1746","4.777029","172.16.0.8","64.13.134.52","TCP","58","36050  >  3351 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1747","4.777092","172.16.0.8","64.13.134.52","TCP","58","36050  >  52822 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1748","4.777156","172.16.0.8","64.13.134.52","TCP","58","36050  >  16018 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1749","4.777220","172.16.0.8","64.13.134.52","TCP","58","36050  >  49167 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1750","4.777284","172.16.0.8","64.13.134.52","TCP","58","36050  >  6789 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1751","4.777348","172.16.0.8","64.13.134.52","TCP","58","36050  >  6004 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1752","4.777416","172.16.0.8","64.13.134.52","TCP","58","36050  >  1057 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1753","4.777480","172.16.0.8","64.13.134.52","TCP","58","36050  >  3914 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1754","4.777544","172.16.0.8","64.13.134.52","TCP","58","36050  >  65389 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1755","4.777607","172.16.0.8","64.13.134.52","TCP","58","36050  >  6502 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1756","4.777671","172.16.0.8","64.13.134.52","TCP","58","36050  >  16993 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1757","4.777749","172.16.0.8","64.13.134.52","TCP","58","36050  >  1149 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1758","4.780354","172.16.0.8","64.13.134.52","TCP","58","36051  >  1089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1759","4.780412","172.16.0.8","64.13.134.52","TCP","58","36051  >  30951 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1760","4.780476","172.16.0.8","64.13.134.52","TCP","58","36051  >  2010 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1761","4.780543","172.16.0.8","64.13.134.52","TCP","58","36051  >  7103 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1762","4.780607","172.16.0.8","64.13.134.52","TCP","58","36051  >  6667 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1763","4.780672","172.16.0.8","64.13.134.52","TCP","58","36051  >  20221 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1764","4.780736","172.16.0.8","64.13.134.52","TCP","58","36051  >  3211 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1765","4.780803","172.16.0.8","64.13.134.52","TCP","58","36051  >  444 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1766","4.796598","172.16.0.8","64.13.134.52","TCP","58","36051  >  5357 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1767","4.796660","172.16.0.8","64.13.134.52","TCP","58","36051  >  2910 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1768","4.829150","172.16.0.8","64.13.134.52","TCP","58","36051  >  4321 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1769","4.829237","172.16.0.8","64.13.134.52","TCP","58","36051  >  7402 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1770","4.829307","172.16.0.8","64.13.134.52","TCP","58","36051  >  5633 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1771","4.829377","172.16.0.8","64.13.134.52","TCP","58","36051  >  3005 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1772","4.829442","172.16.0.8","64.13.134.52","TCP","58","36051  >  6006 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1773","4.829507","172.16.0.8","64.13.134.52","TCP","58","36051  >  1080 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1774","4.829577","172.16.0.8","64.13.134.52","TCP","58","36051  >  2006 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1775","4.829641","172.16.0.8","64.13.134.52","TCP","58","36051  >  3998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1776","4.829706","172.16.0.8","64.13.134.52","TCP","58","36051  >  9998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1777","4.829770","172.16.0.8","64.13.134.52","TCP","58","36051  >  50002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1778","4.829835","172.16.0.8","64.13.134.52","TCP","58","36051  >  3011 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1779","4.829904","172.16.0.8","64.13.134.52","TCP","58","36051  >  3003 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1780","4.829968","172.16.0.8","64.13.134.52","TCP","58","36051  >  6969 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1781","4.830033","172.16.0.8","64.13.134.52","TCP","58","36051  >  25735 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1782","4.830098","172.16.0.8","64.13.134.52","TCP","58","36051  >  6901 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1783","4.830175","172.16.0.8","64.13.134.52","TCP","58","36050  >  1494 [SYN] Seq=0 Win=3072 Len=0 MSS=1460"
"1784","4.830243","172.16.0.8","64.13.134.52","TCP","58","36050  >  5911 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1785","4.830307","172.16.0.8","64.13.134.52","TCP","58","36050  >  32770 [SYN] Seq=0 Win=2048 Len=0 MSS=1460"
"1786","4.832862","172.16.0.8","64.13.134.52","TCP","58","36050  >  63331 [SYN] Seq=0 Win=4096 Len=0 MSS=1460"
"1787","4.832934","172.16.0.8","64.13.134.52","TCP","58","36050  >  1434 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1788","4.833000","172.16.0.8","64.13.134.52","TCP","58","36050  >  5061 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
